CALENDAR(GMT 9),TIMESTAMP,MACADDR,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,,,,,,
2024-05-25T03:28:56Z,1716575336,60E85BB834C4,11.05,15.07,1528.28,643,20.42,78.28,1263.04,94.85,,,,,,
2024-05-25T03:29:56Z,1716575396,60E85BB834C4,10.52,14.33,1528.28,643,20.44,78.21,1263.04,90.52,,,,,,
2024-05-25T03:30:56Z,1716575456,60E85BB834C4,10.49,14.27,1519.05,704,20.47,78.3,1255.42,90.3,,,,,,
2024-05-25T03:31:56Z,1716575516,60E85BB834C4,9.89,13.36,1509.86,719,20.47,78.31,1247.82,85.99,,,,,,
2024-05-25T03:32:56Z,1716575576,60E85BB834C4,10.23,13.84,1500.69,726,20.45,77.79,1240.24,88.78,,,,,,
2024-05-25T03:33:56Z,1716575636,60E85BB834C4,9.94,13.41,1491.56,726,20.45,77.93,1232.69,86.6,,,,,,
2024-05-25T03:34:56Z,1716575696,60E85BB834C4,10.13,13.72,1473.39,668,20.49,78.17,1217.67,87.81,,,,,,
2024-05-25T03:35:56Z,1716575756,60E85BB834C4,10.15,13.69,1464.34,634,20.48,77.92,1210.2,88.49,,,,,,
2024-05-25T03:36:56Z,1716575816,60E85BB834C4,10.83,14.59,1464.34,655,20.47,77.84,1210.2,94.7,,,,,,
2024-05-25T03:37:56Z,1716575876,60E85BB834C4,10.46,14.08,1464.34,662,20.45,77.94,1210.2,91.48,,,,,,
2024-05-25T03:38:56Z,1716575936,60E85BB834C4,9.85,13.17,1464.34,673,20.45,77.85,1210.2,86.94,,,,,,
2024-05-25T03:39:56Z,1716575996,60E85BB834C4,10.31,13.88,1455.33,659,20.45,77.81,1202.76,90.22,,,,,,
2024-05-25T03:40:56Z,1716576056,60E85BB834C4,10.13,13.75,1455.33,648,20.49,77.64,1202.76,87.52,,,,,,
2024-05-25T03:41:56Z,1716576116,60E85BB834C4,10.68,14.52,1464.34,627,20.46,77.25,1210.2,92.1,,,,,,
2024-05-25T03:42:56Z,1716576176,60E85BB834C4,9.68,13.06,1473.39,624,20.48,76.89,1217.67,84.39,,,,,,
2024-05-25T03:43:56Z,1716576236,60E85BB834C4,9.81,13.2,1482.46,614,20.5,76.78,1225.17,85.72,,,,,,
2024-05-25T03:44:56Z,1716576296,60E85BB834C4,9.97,13.33,1482.46,615,20.5,76.9,1225.17,87.99,,,,,,
2024-05-25T03:45:56Z,1716576356,60E85BB834C4,11.03,14.72,1491.56,608,20.53,76.67,1232.69,97.66,,,,,,
2024-05-25T03:46:56Z,1716576416,60E85BB834C4,10.92,14.6,1491.56,605,20.53,76.45,1232.69,96.49,,,,,,
2024-05-25T03:47:56Z,1716576476,60E85BB834C4,10.67,14.36,1491.56,605,20.57,76.55,1232.69,93.34,,,,,,
2024-05-25T03:48:56Z,1716576536,60E85BB834C4,9.92,13.44,1491.56,606,20.58,76.36,1232.69,86.02,,,,,,
2024-05-25T03:49:58Z,1716576598,60E85BB834C4,11.18,15.11,1500.69,610,20.59,76.18,1240.24,97.24,,,,,,
2024-05-25T03:50:58Z,1716576658,60E85BB834C4,11.43,15.42,1500.69,618,20.62,75.9,1240.24,99.57,,,,,,
2024-05-25T03:51:58Z,1716576718,60E85BB834C4,10.69,14.35,1500.69,617,20.6,75.94,1240.24,93.83,,,,,,
2024-05-25T03:52:58Z,1716576778,60E85BB834C4,10.32,13.88,1500.69,696,20.62,75.9,1240.24,90.32,,,,,,
2024-05-25T03:53:58Z,1716576838,60E85BB834C4,11.17,15.04,1509.86,685,20.57,75.89,1247.82,97.72,,,,,,
2024-05-25T03:54:58Z,1716576898,60E85BB834C4,10.57,14.21,1509.86,777,20.58,76,1247.82,92.58,,,,,,
2024-05-25T03:55:58Z,1716576958,60E85BB834C4,10.89,14.65,1509.86,708,20.6,75.77,1247.82,95.38,,,,,,
2024-05-25T03:56:58Z,1716577018,60E85BB834C4,11,14.83,1509.86,692,20.62,75.66,1247.82,96.02,,,,,,
2024-05-25T03:57:58Z,1716577078,60E85BB834C4,10.55,14.31,1519.05,720,20.65,75.53,1255.42,91.32,,,,,,
2024-05-25T03:58:58Z,1716577138,60E85BB834C4,11.04,14.96,1519.05,787,20.67,75.27,1255.42,95.75,,,,,,
2024-05-25T03:59:58Z,1716577198,60E85BB834C4,10.66,14.32,1519.05,729,20.63,75.33,1255.42,93.46,,,,,,
2024-05-25T04:00:58Z,1716577258,60E85BB834C4,10.67,14.24,1519.05,654,20.65,75.48,1255.42,94.5,,,,,,
2024-05-25T04:01:58Z,1716577318,60E85BB834C4,10.95,14.69,1528.28,695,20.65,75.58,1263.04,96.2,,,,,,
2024-05-25T04:02:58Z,1716577378,60E85BB834C4,11.47,15.46,1528.28,696,20.68,75.33,1263.04,100.16,,,,,,
2024-05-25T04:03:58Z,1716577438,60E85BB834C4,11.05,14.84,1528.28,660,20.67,75.39,1263.04,96.96,,,,,,
2024-05-25T04:04:58Z,1716577498,60E85BB834C4,11.06,14.89,1528.28,621,20.68,75.32,1263.04,96.73,,,,,,
2024-05-25T04:05:58Z,1716577558,60E85BB834C4,11.46,15.43,1528.28,612,20.72,75.42,1263.04,100.24,,,,,,
2024-05-25T04:06:58Z,1716577618,60E85BB834C4,10.89,14.68,1528.28,609,20.7,75.57,1263.04,95.11,,,,,,
2024-05-25T04:07:58Z,1716577678,60E85BB834C4,10.7,14.41,1528.28,606,20.68,75.34,1263.04,93.64,,,,,,
2024-05-25T04:08:58Z,1716577738,60E85BB834C4,11.12,15.1,1537.54,690,20.66,75.21,1270.69,96.07,,,,,,
2024-05-25T04:09:58Z,1716577798,60E85BB834C4,10.64,14.46,1537.54,740,20.72,75.18,1270.69,91.75,,,,,,
2024-05-25T04:10:58Z,1716577858,60E85BB834C4,10.93,14.59,1537.54,653,20.71,75.31,1270.69,96.7,,,,,,
2024-05-25T04:11:58Z,1716577918,60E85BB834C4,9.95,13.35,1537.54,632,20.72,75.35,1270.69,87.41,,,,,,
2024-05-25T04:12:58Z,1716577978,60E85BB834C4,10.21,13.85,1546.83,678,20.73,75.25,1278.37,88.31,,,,,,
2024-05-25T04:13:58Z,1716578038,60E85BB834C4,10.41,14.07,1546.83,666,20.71,75,1278.37,90.47,,,,,,
2024-05-25T04:14:58Z,1716578098,60E85BB834C4,10.52,14.03,1556.16,673,20.74,75.36,1286.08,93.25,,,,,,
2024-05-25T04:15:58Z,1716578158,60E85BB834C4,10.73,14.35,1556.16,663,20.75,75.3,1286.08,94.73,,,,,,
2024-05-25T04:16:58Z,1716578218,60E85BB834C4,11.08,14.94,1556.16,635,20.69,75.85,1286.08,96.54,,,,,,
2024-05-25T04:17:58Z,1716578278,60E85BB834C4,10.74,14.52,1556.16,629,20.74,75.63,1286.08,93.38,,,,,,
2024-05-25T04:18:58Z,1716578338,60E85BB834C4,11.02,14.95,1556.16,614,20.77,75.35,1286.08,95.34,,,,,,
2024-05-25T04:19:58Z,1716578398,60E85BB834C4,10.17,13.72,1556.16,605,20.72,75.35,1286.08,88.73,,,,,,
2024-05-25T04:20:58Z,1716578458,60E85BB834C4,10.2,13.61,1556.16,625,20.71,75.21,1286.08,90.43,,,,,,
2024-05-25T04:21:58Z,1716578518,60E85BB834C4,10.27,13.74,1565.51,674,20.7,75.4,1293.81,90.54,,,,,,
2024-05-25T04:22:58Z,1716578578,60E85BB834C4,9.9,13.21,1565.51,683,20.71,75.55,1293.81,87.63,,,,,,
2024-05-25T04:23:58Z,1716578638,60E85BB834C4,10.14,13.59,1565.51,662,20.74,75.45,1293.81,89.24,,,,,,
2024-05-25T04:24:58Z,1716578698,60E85BB834C4,10.1,13.61,1565.51,650,20.72,75.27,1293.81,88.27,,,,,,
2024-05-25T04:25:58Z,1716578758,60E85BB834C4,10.88,14.74,1574.9,641,20.75,75,1301.57,94.31,,,,,,
2024-05-25T04:26:58Z,1716578818,60E85BB834C4,10.61,14.35,1584.32,662,20.79,74.67,1309.36,92.28,,,,,,
2024-05-25T04:27:58Z,1716578878,60E85BB834C4,10.95,14.95,1584.32,697,20.74,74.98,1309.36,93.85,,,,,,
2024-05-25T04:28:58Z,1716578938,60E85BB834C4,10.31,14.18,1584.32,653,20.77,74.94,1309.36,87.43,,,,,,
2024-05-25T04:29:58Z,1716578998,60E85BB834C4,10.73,14.4,1584.32,644,20.76,74.62,1309.36,94.25,,,,,,
2024-05-25T04:30:58Z,1716579058,60E85BB834C4,10.4,13.87,1584.32,653,20.76,74.6,1309.36,92.12,,,,,,
2024-05-25T04:31:58Z,1716579118,60E85BB834C4,10.02,13.42,1584.32,605,20.79,74.54,1309.36,88.27,,,,,,
2024-05-25T04:32:58Z,1716579178,60E85BB834C4,10.21,13.79,1584.32,587,20.81,74.72,1309.36,88.8,,,,,,
2024-05-25T04:33:58Z,1716579238,60E85BB834C4,10.13,13.77,1593.78,648,20.77,74.64,1317.17,87.33,,,,,,
2024-05-25T04:34:58Z,1716579298,60E85BB834C4,9.88,13.48,1593.78,727,20.75,74.83,1317.17,84.71,,,,,,
2024-05-25T04:35:58Z,1716579358,60E85BB834C4,9.28,12.58,1593.78,702,20.82,75.28,1317.17,80.32,,,,,,
2024-05-25T04:36:58Z,1716579418,60E85BB834C4,10.66,14.42,1593.78,652,20.76,75.2,1317.17,92.68,,,,,,
2024-05-25T04:37:58Z,1716579478,60E85BB834C4,10.27,14.01,1603.27,686,20.73,75.06,1325.02,88.1,,,,,,
2024-05-25T04:38:58Z,1716579538,60E85BB834C4,10.25,13.8,1612.79,696,20.75,74.85,1332.89,89.63,,,,,,
2024-05-25T04:39:58Z,1716579598,60E85BB834C4,10.69,14.37,1612.79,690,20.74,74.85,1332.89,93.69,,,,,,
2024-05-25T04:40:58Z,1716579658,60E85BB834C4,10.65,14.32,1612.79,694,20.77,74.65,1332.89,93.39,,,,,,
2024-05-25T04:41:58Z,1716579718,60E85BB834C4,11.28,15.31,1612.79,695,20.8,74.67,1332.89,97.57,,,,,,
2024-05-25T04:42:58Z,1716579778,60E85BB834C4,10.62,14.31,1612.79,727,20.77,74.28,1332.89,92.82,,,,,,
2024-05-25T04:43:58Z,1716579838,60E85BB834C4,10.57,14.24,1603.27,681,20.81,74.51,1325.02,92.24,,,,,,
2024-05-25T04:44:58Z,1716579898,60E85BB834C4,10.47,14.15,1603.27,659,20.79,74.46,1325.02,91.1,,,,,,
2024-05-25T04:45:58Z,1716579958,60E85BB834C4,10.31,13.91,1603.27,634,20.81,74.55,1325.02,89.84,,,,,,
2024-05-25T04:46:58Z,1716580018,60E85BB834C4,10.43,14.04,1603.27,626,20.81,74.27,1325.02,91.15,,,,,,
2024-05-25T04:47:58Z,1716580078,60E85BB834C4,10.57,14.13,1603.27,631,20.8,74.04,1325.02,93.4,,,,,,
2024-05-25T04:48:58Z,1716580138,60E85BB834C4,10.39,13.99,1603.27,633,20.8,73.91,1325.02,90.89,,,,,,
2024-05-25T04:49:58Z,1716580198,60E85BB834C4,11.14,15,1593.78,644,20.8,73.98,1317.17,97.33,,,,,,
2024-05-25T04:50:58Z,1716580258,60E85BB834C4,11.07,14.94,1593.78,706,20.8,74.19,1317.17,96.51,,,,,,
2024-05-25T04:51:58Z,1716580318,60E85BB834C4,11.15,15.03,1593.78,674,20.81,73.83,1317.17,97.27,,,,,,
2024-05-25T04:52:58Z,1716580378,60E85BB834C4,10.43,13.91,1593.78,630,20.8,73.87,1317.17,92.45,,,,,,
2024-05-25T04:53:58Z,1716580438,60E85BB834C4,10.26,13.68,1584.32,600,20.83,73.85,1309.36,90.92,,,,,,
2024-05-25T04:54:58Z,1716580498,60E85BB834C4,10.63,14.17,1574.9,590,20.8,73.79,1301.57,94.16,,,,,,
2024-05-25T04:55:58Z,1716580558,60E85BB834C4,11.06,14.86,1556.16,593,20.8,73.65,1286.08,96.94,,,,,,
2024-05-25T04:56:58Z,1716580618,60E85BB834C4,10.38,13.87,1528.28,591,20.85,73.44,1263.04,91.78,,,,,,
2024-05-25T04:57:58Z,1716580678,60E85BB834C4,10.91,14.6,1482.46,585,20.78,73.63,1225.17,96.15,,,,,,
2024-05-25T04:58:58Z,1716580738,60E85BB834C4,10.63,14.26,1428.48,580,20.79,73.35,1180.56,93.34,,,,,,
2024-05-25T04:59:58Z,1716580798,60E85BB834C4,10.17,13.7,1375.57,582,20.8,73.2,1136.84,88.8,,,,,,
2024-05-25T05:00:58Z,1716580858,60E85BB834C4,10.7,14.39,1340.87,687,20.8,73.37,1108.16,93.74,,,,,,
2024-05-25T05:01:58Z,1716580918,60E85BB834C4,10.58,14.17,1298.12,646,20.8,72.7,1072.82,93.22,,,,,,
2024-05-25T05:02:58Z,1716580978,60E85BB834C4,11.7,15.83,1272.79,613,20.8,72.68,1051.89,101.61,,,,,,
2024-05-25T05:03:58Z,1716581038,60E85BB834C4,10.99,14.9,1222.84,639,20.81,72.41,1010.61,95.06,,,,,,
2024-05-25T05:04:58Z,1716581098,60E85BB834C4,11.39,15.37,1173.8,663,20.78,72.39,970.08,99.4,,,,,,
2024-05-25T05:05:58Z,1716581158,60E85BB834C4,11.12,15.02,1141.6,610,20.82,72.62,943.47,96.73,,,,,,
2024-05-25T05:06:58Z,1716581218,60E85BB834C4,11.14,15.05,1165.71,587,20.82,72.61,963.4,96.95,,,,,,
2024-05-25T05:07:58Z,1716581278,60E85BB834C4,11.22,14.98,1190.05,585,20.82,72.74,983.51,99.18,,,,,,
2024-05-25T05:08:58Z,1716581338,60E85BB834C4,10.78,14.47,1165.71,576,20.81,72.45,963.4,94.61,,,,,,
2024-05-25T05:09:58Z,1716581398,60E85BB834C4,11.65,15.68,1157.65,576,20.85,72.4,956.74,102.04,,,,,,
2024-05-25T05:10:58Z,1716581458,60E85BB834C4,11.71,15.78,1133.61,592,20.85,72.14,936.87,102.12,,,,,,
2024-05-25T05:11:58Z,1716581518,60E85BB834C4,12.32,16.61,1125.64,598,20.86,72.21,930.28,107.44,,,,,,
2024-05-25T05:12:58Z,1716581578,60E85BB834C4,12.02,16.22,1125.64,590,20.87,72.24,930.28,104.65,,,,,,
2024-05-25T05:13:58Z,1716581638,60E85BB834C4,11.5,15.55,1117.7,580,20.86,72.16,923.72,99.97,,,,,,
2024-05-25T05:14:58Z,1716581698,60E85BB834C4,11.08,14.95,1149.61,581,20.83,72.24,950.09,96.59,,,,,,
2024-05-25T05:15:58Z,1716581758,60E85BB834C4,11.47,15.58,1149.61,578,20.82,72.43,950.09,99.07,,,,,,
2024-05-25T05:16:58Z,1716581818,60E85BB834C4,12.33,16.62,1149.61,573,20.81,72.32,950.09,107.57,,,,,,
2024-05-25T05:17:58Z,1716581878,60E85BB834C4,11.29,15.23,1157.65,579,20.8,72.41,956.74,98.39,,,,,,
2024-05-25T05:18:58Z,1716581938,60E85BB834C4,11.97,16.26,1165.71,649,20.8,72.49,963.4,103.27,,,,,,
2024-05-25T05:19:58Z,1716581998,60E85BB834C4,11.05,14.97,1173.8,731,20.81,72.51,970.08,95.8,,,,,,
2024-05-25T05:20:58Z,1716582058,60E85BB834C4,11.59,15.6,1190.05,781,20.83,72.48,983.51,101.26,,,,,,
2024-05-25T05:21:58Z,1716582118,60E85BB834C4,10.96,14.7,1206.39,693,20.83,72.47,997.02,96.33,,,,,,
2024-05-25T05:22:58Z,1716582178,60E85BB834C4,12.6,17.24,1231.1,624,20.84,72.24,1017.44,107.56,,,,,,
2024-05-25T05:23:58Z,1716582238,60E85BB834C4,11.29,15.05,1214.6,596,20.9,72.58,1003.8,100.03,,,,,,
2024-05-25T05:24:58Z,1716582298,60E85BB834C4,10.95,14.8,1231.1,579,20.86,72.51,1017.44,95.14,,,,,,
2024-05-25T05:25:58Z,1716582358,60E85BB834C4,10.87,14.49,1231.1,573,20.85,72.48,1017.44,96.33,,,,,,
2024-05-25T05:26:58Z,1716582418,60E85BB834C4,11.13,15.02,1231.1,610,20.8,72.7,1017.44,96.98,,,,,,
2024-05-25T05:27:58Z,1716582478,60E85BB834C4,11.34,15.52,1239.38,664,20.82,72.52,1024.29,96.79,,,,,,
2024-05-25T05:28:58Z,1716582538,60E85BB834C4,11.16,14.88,1239.38,656,20.8,72.69,1024.29,98.81,,,,,,
2024-05-25T05:29:58Z,1716582598,60E85BB834C4,10.92,14.65,1239.38,698,20.81,72.39,1024.29,96.01,,,,,,
2024-05-25T05:30:58Z,1716582658,60E85BB834C4,12.06,16.3,1247.7,701,20.78,72.51,1031.15,104.83,,,,,,
2024-05-25T05:31:58Z,1716582718,60E85BB834C4,10.97,14.83,1256.03,719,20.79,72.54,1038.05,95.36,,,,,,
2024-05-25T05:32:58Z,1716582778,60E85BB834C4,10.43,13.9,1264.4,842,20.81,72.64,1044.96,92.41,,,,,,
2024-05-25T05:33:58Z,1716582838,60E85BB834C4,10.86,14.48,1281.21,890,20.84,72.99,1058.85,96.25,,,,,,
2024-05-25T05:34:58Z,1716582898,60E85BB834C4,11.04,14.79,1289.65,789,20.78,72.6,1065.83,97.15,,,,,,
2024-05-25T05:35:58Z,1716582958,60E85BB834C4,10.89,14.54,1289.65,739,20.81,72.77,1065.83,96.39,,,,,,
2024-05-25T05:36:58Z,1716583018,60E85BB834C4,11.38,15.22,1298.12,698,20.79,72.92,1072.82,100.49,,,,,,
2024-05-25T05:37:58Z,1716583078,60E85BB834C4,11.12,15.07,1298.12,693,20.81,73.34,1072.82,96.4,,,,,,
2024-05-25T05:38:58Z,1716583138,60E85BB834C4,10.35,13.94,1306.61,663,20.8,73.72,1079.85,90.51,,,,,,
2024-05-25T05:39:58Z,1716583198,60E85BB834C4,11.31,15.2,1315.14,642,20.79,73.51,1086.89,99.03,,,,,,
2024-05-25T05:40:58Z,1716583258,60E85BB834C4,11.41,15.42,1332.27,637,20.78,73.4,1101.05,99.21,,,,,,
2024-05-25T05:41:58Z,1716583318,60E85BB834C4,11.86,15.99,1349.51,625,20.79,73.27,1115.29,103.37,,,,,,
2024-05-25T05:42:58Z,1716583378,60E85BB834C4,11.39,15.44,1375.57,604,20.78,73.42,1136.84,98.65,,,,,,
2024-05-25T05:43:58Z,1716583438,60E85BB834C4,10.82,14.59,1384.32,597,20.75,73.63,1144.07,94.54,,,,,,
2024-05-25T05:44:58Z,1716583498,60E85BB834C4,11.78,16.07,1384.32,594,20.73,73.68,1144.07,101.2,,,,,,
2024-05-25T05:45:58Z,1716583558,60E85BB834C4,12.15,16.49,1393.09,591,20.73,73.62,1151.32,105.09,,,,,,
2024-05-25T05:46:58Z,1716583618,60E85BB834C4,12.58,17,1410.73,591,20.72,73.7,1165.89,109.38,,,,,,
2024-05-25T05:47:58Z,1716583678,60E85BB834C4,12.44,16.8,1419.59,590,20.71,73.66,1173.22,108.37,,,,,,
2024-05-25T05:48:58Z,1716583738,60E85BB834C4,11.7,15.91,1419.59,592,20.69,73.63,1173.22,100.83,,,,,,
2024-05-25T05:49:58Z,1716583798,60E85BB834C4,11.44,15.54,1419.59,635,20.67,73.6,1173.22,98.72,,,,,,
2024-05-25T05:50:58Z,1716583858,60E85BB834C4,12.06,16.32,1419.59,727,20.68,73.5,1173.22,104.76,,,,,,
2024-05-25T05:51:58Z,1716583918,60E85BB834C4,12.39,16.73,1419.59,728,20.71,73.82,1173.22,107.89,,,,,,
2024-05-25T05:52:58Z,1716583978,60E85BB834C4,11.89,16.06,1419.59,651,20.71,74.06,1173.22,103.41,,,,,,
2024-05-25T05:53:58Z,1716584038,60E85BB834C4,11.04,14.86,1419.59,634,20.7,74.21,1173.22,96.54,,,,,,
2024-05-25T05:54:58Z,1716584098,60E85BB834C4,11.23,15.01,1428.48,618,20.74,73.87,1180.56,99.28,,,,,,
2024-05-25T05:55:58Z,1716584158,60E85BB834C4,12.38,16.64,1428.48,626,20.7,73.58,1180.56,108.5,,,,,,
2024-05-25T05:56:58Z,1716584218,60E85BB834C4,12.2,16.45,1437.4,727,20.73,73.61,1187.94,106.47,,,,,,
2024-05-25T05:57:58Z,1716584278,60E85BB834C4,11.49,15.54,1455.33,670,20.72,74.02,1202.76,99.79,,,,,,
2024-05-25T05:58:58Z,1716584338,60E85BB834C4,12.48,16.8,1473.39,638,20.74,73.85,1217.67,109.1,,,,,,
2024-05-25T05:59:58Z,1716584398,60E85BB834C4,12.24,16.54,1491.56,653,20.69,73.78,1232.69,106.52,,,,,,
2024-05-25T06:00:58Z,1716584458,60E85BB834C4,12.82,17.33,1509.86,686,20.72,73.73,1247.82,111.49,,,,,,
2024-05-25T06:01:58Z,1716584518,60E85BB834C4,12.38,16.71,1519.05,675,20.7,73.96,1255.42,107.79,,,,,,
2024-05-25T06:02:58Z,1716584578,60E85BB834C4,11.9,15.93,1528.28,639,20.72,73.85,1263.04,104.9,,,,,,
2024-05-25T06:03:58Z,1716584638,60E85BB834C4,12.82,17.51,1537.54,609,20.7,73.86,1270.69,109.87,,,,,,
2024-05-25T06:04:58Z,1716584698,60E85BB834C4,13.32,17.88,1546.83,598,20.71,73.71,1278.37,116.97,,,,,,
2024-05-25T06:05:58Z,1716584758,60E85BB834C4,12.08,16.37,1537.54,592,20.65,73.9,1270.69,104.77,,,,,,
2024-05-25T06:06:58Z,1716584818,60E85BB834C4,13.05,17.61,1528.28,594,20.63,73.98,1263.04,113.7,,,,,,
2024-05-25T06:07:58Z,1716584878,60E85BB834C4,11.93,15.92,1537.54,631,20.66,73.98,1270.69,105.61,,,,,,
2024-05-25T06:08:58Z,1716584938,60E85BB834C4,12.58,16.88,1528.28,694,20.63,74.16,1263.04,110.44,,,,,,
2024-05-25T06:09:58Z,1716584998,60E85BB834C4,12.56,17.02,1537.54,666,20.7,73.72,1270.69,108.74,,,,,,
2024-05-25T06:10:58Z,1716585058,60E85BB834C4,12.87,17.45,1537.54,637,20.7,73.45,1270.69,111.39,,,,,,
2024-05-25T06:11:58Z,1716585118,60E85BB834C4,12.99,17.4,1537.54,630,20.69,73.5,1270.69,114.37,,,,,,
2024-05-25T06:12:58Z,1716585178,60E85BB834C4,11.84,15.9,1537.54,679,20.71,73.52,1270.69,103.97,,,,,,
2024-05-25T06:13:58Z,1716585238,60E85BB834C4,13.23,17.84,1546.83,666,20.7,72.99,1278.37,115.48,,,,,,
2024-05-25T06:14:58Z,1716585298,60E85BB834C4,12.41,16.62,1546.83,630,20.73,72.55,1278.37,109.3,,,,,,
2024-05-25T06:15:58Z,1716585358,60E85BB834C4,13.06,17.51,1509.86,606,20.73,71.92,1247.82,114.84,,,,,,
2024-05-25T06:16:58Z,1716585418,60E85BB834C4,12.98,17.35,948.67,638,20.7,69.82,784.02,114.64,,,,,,
2024-05-25T06:17:58Z,1716585478,60E85BB834C4,13.68,18.51,679.67,643,20.72,68.75,561.71,118.82,,,,,,
2024-05-25T06:18:58Z,1716585538,60E85BB834C4,12.72,17.43,472.37,639,20.73,69.96,390.39,108.43,,,,,,
2024-05-25T06:19:58Z,1716585598,60E85BB834C4,12.79,17.31,374.43,614,20.77,70.13,309.45,111.01,,,,,,
2024-05-25T06:20:58Z,1716585658,60E85BB834C4,12.25,16.61,297.42,593,20.78,68.6,245.8,106,,,,,,
2024-05-25T06:21:58Z,1716585718,60E85BB834C4,12.83,17.41,256.84,590,20.8,67.92,212.27,110.81,,,,,,
2024-05-25T06:22:58Z,1716585778,60E85BB834C4,12.65,17.23,222.55,585,20.79,69.01,183.92,108.7,,,,,,
2024-05-25T06:23:58Z,1716585838,60E85BB834C4,12.65,17.06,199.93,582,20.82,69.05,165.23,110.33,,,,,,
2024-05-25T06:24:58Z,1716585898,60E85BB834C4,11.93,16.06,188.69,573,20.86,69.16,155.94,104.24,,,,,,
2024-05-25T06:25:58Z,1716585958,60E85BB834C4,12.09,16.26,183.09,571,20.86,68.55,151.31,105.92,,,,,,
2024-05-25T06:26:58Z,1716586018,60E85BB834C4,12.93,17.44,177.5,568,20.89,67.98,146.69,112.75,,,,,,
2024-05-25T06:27:58Z,1716586078,60E85BB834C4,12.51,16.78,171.92,562,20.9,68.06,142.08,109.97,,,,,,
2024-05-25T06:29:00Z,1716586140,60E85BB834C4,12.7,17.26,166.35,565,20.88,68.42,137.48,109.55,,,,,,
2024-05-25T06:30:00Z,1716586200,60E85BB834C4,13.49,18.26,166.35,580,20.92,68.89,137.48,117.13,,,,,,
2024-05-25T06:31:00Z,1716586260,60E85BB834C4,13.23,17.99,171.92,606,20.89,68.94,142.08,114.07,,,,,,
2024-05-25T06:32:00Z,1716586320,60E85BB834C4,12.59,17.13,171.92,657,20.92,69.02,142.08,108.47,,,,,,
2024-05-25T06:33:00Z,1716586380,60E85BB834C4,11.4,15.33,177.5,698,20.93,69.35,146.69,99.83,,,,,,
2024-05-25T06:34:00Z,1716586440,60E85BB834C4,12.48,16.73,177.5,669,20.99,69.54,146.69,109.75,,,,,,
2024-05-25T06:35:00Z,1716586500,60E85BB834C4,12.32,16.46,183.09,659,20.98,69.14,151.31,108.8,,,,,,
2024-05-25T06:36:00Z,1716586560,60E85BB834C4,12.03,16.24,183.09,834,20.97,69.26,151.31,104.86,,,,,,
2024-05-25T06:37:00Z,1716586620,60E85BB834C4,11.86,15.99,183.09,855,21.01,68.52,151.31,103.41,,,,,,
2024-05-25T06:38:00Z,1716586680,60E85BB834C4,11.64,15.67,183.09,713,21.06,68.6,151.31,101.7,,,,,,
2024-05-25T06:39:00Z,1716586740,60E85BB834C4,12.02,16.32,177.5,683,21.09,67.72,146.69,103.87,,,,,,
2024-05-25T06:40:00Z,1716586800,60E85BB834C4,10.97,14.74,177.5,634,21.1,68.74,146.69,96.16,,,,,,
2024-05-25T06:41:00Z,1716586860,60E85BB834C4,11.33,15.19,177.5,616,21.1,67.82,146.69,99.66,,,,,,
2024-05-25T06:42:00Z,1716586920,60E85BB834C4,10.63,14.29,171.92,654,21.07,66.16,142.08,93.23,,,,,,
2024-05-25T06:43:00Z,1716586980,60E85BB834C4,10.5,14.13,166.35,658,21.08,65.93,137.48,91.73,,,,,,
2024-05-25T06:44:00Z,1716587040,60E85BB834C4,11.01,14.82,160.79,629,21.1,66.13,132.89,96.31,,,,,,
2024-05-25T06:45:00Z,1716587100,60E85BB834C4,10.41,14.08,155.25,613,21.1,65.59,128.31,90.47,,,,,,
2024-05-25T06:46:00Z,1716587160,60E85BB834C4,10.4,14.09,149.72,666,21.11,64.13,123.73,90.12,,,,,,
2024-05-25T06:47:00Z,1716587220,60E85BB834C4,9.51,12.72,149.72,797,21.08,62.99,123.73,83.87,,,,,,
2024-05-25T06:48:00Z,1716587280,60E85BB834C4,9,11.99,138.68,780,21.11,63.04,114.62,79.72,,,,,,
2024-05-25T06:49:00Z,1716587340,60E85BB834C4,8.74,11.71,133.19,690,21.13,62.87,110.07,76.86,,,,,,
2024-05-25T06:50:00Z,1716587400,60E85BB834C4,8.29,11.17,127.7,620,21.16,62.54,105.54,72.29,,,,,,
2024-05-25T06:51:00Z,1716587460,60E85BB834C4,8.62,11.49,122.22,639,21.13,62.03,101.01,76.36,,,,,,
2024-05-25T06:52:00Z,1716587520,60E85BB834C4,8.05,10.74,122.22,729,21.17,60.79,101.01,71.15,,,,,,
2024-05-25T06:53:00Z,1716587580,60E85BB834C4,8.59,11.49,116.76,688,21.18,61.94,96.49,75.89,,,,,,
2024-05-25T06:54:00Z,1716587640,60E85BB834C4,8.18,10.91,111.3,614,21.23,60.26,91.99,72.47,,,,,,
2024-05-25T06:55:00Z,1716587700,60E85BB834C4,7.67,10.28,111.3,592,21.19,60.39,91.99,67.45,,,,,,
2024-05-25T06:56:00Z,1716587760,60E85BB834C4,7.75,10.42,105.86,589,21.21,60.18,87.49,67.95,,,,,,
2024-05-25T06:57:00Z,1716587820,60E85BB834C4,7.99,10.66,100.43,581,21.2,59.5,83,70.84,,,,,,
