,feature,id.x,formula,compound,pubchem,ionmass,NPC_pathway,NPC_superclass,NPC_class,ClassyFire_superclass,ClassyFire_class,ClassyFire_subclass,ClassyFire_level5,ClassyFire_most_specific,datafile.E2_B_3.mzML.area,datafile.E2_G_1.mzML.area,datafile.E2_B_5.mzML.area,datafile.E2_G_4.mzML.area,datafile.E2_G_2.mzML.area,datafile.E2_B_4.mzML.area,datafile.E2_S_3.mzML.area,datafile.E2_G_5.mzML.area,datafile.E2_B_1.mzML.area,datafile.E2_S_4.mzML.area,datafile.E2_C_1.mzML.area,datafile.E2_C_2.mzML.area,datafile.E2_G_3.mzML.area,datafile.E2_C_3.mzML.area,datafile.E1_B_5.mzML.area,datafile.E1_B_4.mzML.area,datafile.E2_S_5.mzML.area,datafile.E2_S_2.mzML.area,datafile.E1_B_3.mzML.area,datafile.E2_B_2.mzML.area,datafile.E2_S_1.mzML.area,datafile.A2_B_4.mzML.area,datafile.A2_G_2.mzML.area,datafile.E1_B_1.mzML.area,datafile.A1_S_5.mzML.area,datafile.A2_G_4.mzML.area,datafile.E1_B_2.mzML.area,datafile.A1_B_2.mzML.area,datafile.A1_G_5.mzML.area,datafile.A1_G_4.mzML.area,datafile.A1_G_3.mzML.area,datafile.A1_S_3.mzML.area,datafile.A1_B_4.mzML.area,datafile.A2_G_1.mzML.area,datafile.A1_B_3.mzML.area,datafile.A1_B_1.mzML.area,datafile.A1_S_4.mzML.area,datafile.A1_G_1.mzML.area,datafile.A1_B_5.mzML.area,datafile.E1_G_3.mzML.area,datafile.E1_G_5.mzML.area,datafile.A2_G_3.mzML.area,datafile.E1_G_4.mzML.area,datafile.A2_C_1.mzML.area,datafile.A1_G_2.mzML.area,datafile.A2_B_2.mzML.area,datafile.E1_C_1.mzML.area,datafile.A2_S_4.mzML.area,datafile.A2_C_3.mzML.area,datafile.E1_S_3.mzML.area,datafile.A2_S_5.mzML.area,datafile.E1_G_1.mzML.area,datafile.A1_C_3.mzML.area,datafile.A1_C_2.mzML.area,datafile.A1_C_1.mzML.area,datafile.E1_S_4.mzML.area,datafile.E1_G_6.mzML.area,datafile.A2_S_3.mzML.area,datafile.A2_B_1.mzML.area,datafile.E1_C_3.mzML.area,datafile.E1_S_2.mzML.area,datafile.A2_G_5.mzML.area,datafile.A2_B_5.mzML.area,datafile.E1_S_5.mzML.area,datafile.E1_C_2.mzML.area,datafile.A1_S_2.mzML.area,datafile.A1_S_1.mzML.area,datafile.E1_G_2.mzML.area,datafile.A2_C_2.mzML.area,datafile.A2_S_1.mzML.area,datafile.A2_B_3.mzML.area,datafile.E1_S_1.mzML.area,datafile.A2_S_2.mzML.area
2147,950.91427_1.3558,3287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,644.1638434,0.96623192,2305.381527,635.5530711,162.5133072,1863.481447,397.0699497,885.3267892,1697.745401,990.4198572,473.9185613,785.9099336,318.826547,275.9947566,367.6585484,486.3921276,630.4133229,851.4243052,406.6290411,1635.277652,363.715809,4.524132633,515.4051571,658.5090233,1923.505398,681.4310521,399.5355595,1132.485862,780.9271258,760.5232676,1272.818427,2031.416341,1580.03561,895.9072514,1641.965958,337.3622997,1313.709895,565.9220354,2553.256799,1.090275207,302.4994297,631.9654243,521.9616233,317.8295295,1762.198482,1737.468712,777.8346559,4040.822633,639.8303752,914.9632714,3600.1536,814.3623023,1606.226981,1532.926941,359.577719,887.4840183,601.6326165,2935.985487,1113.269515,258.3688088,0.977943822,580.4857669,1435.587876,3425.047288,986.5900346,1782.259386,1847.669025,1054.132468,524.6790847,1566.013526,3852.115301,1006.733534,702.6107241
2148,951.49843_20.8802,9011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.10344526,0.96623192,0.958578598,0.975972161,0.886597421,0.783304517,1.225524536,0.862891607,464.7189041,70.37652542,133.6988911,0.998107612,0.98191114,0.970104593,312.5895083,78.24656341,522.9931794,0.778267189,0.930927292,1.000169818,1.006407883,4.524132633,0.862891607,73.38730954,2736.186428,66.57636617,399.2479859,186.193999,1.10269292,223.0679111,368.0146083,1161.79726,580.6820386,1.014847362,3411.545851,829.9486381,853.5133381,943.3322232,1013.452738,1005.778878,156.5476101,67.32841102,540.8408288,84.94437736,420.5246378,1.136343173,201.0364867,157.5697255,1.052352591,2120.855147,147.3293627,916.699841,336.2408738,333.2547311,61.61046077,383.0563431,72.78583493,217.1171615,81.76805615,360.4745062,700.6967483,1.032158191,95.23876158,1570.504097,253.5980131,1532.134403,1060.370515,1038.781025,74.84570797,212.4922302,332.0696659,959.5060029,87.46460876
2149,952.40392_21.234,9373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3552.887794,0.96623192,0.958578598,0.975972161,0.886597421,2297.43215,1.225524536,1737.863697,6614.637378,3029.61609,1.047796952,77.16369948,106.0464031,0.970104593,0.938143783,201.265708,1302.872642,1081.791393,90.21616386,87.53486245,919.957446,4.524132633,0.862891607,608.4160633,3.20584233,1.0043199,0.958578598,690.1502074,1.10269292,0.886597421,0.934521606,1523.130039,236.1931231,1.014847362,0.850759564,877.9830486,0.796187815,0.96623192,209.4334805,1.090275207,466.0070198,1.107739569,1.210205479,1.095208579,0.870651424,1.136343173,1.139016922,2362.087803,1.052352591,483.1236132,776.3038902,0.985910778,1.006407883,1.120560629,0.916822333,381.6532063,0.86753081,3936.541987,1.195264671,1.149838935,0.977943822,1.032158191,2417.471189,3641.668543,1.090275207,1232.55505,0.886597421,1.023429581,1.1001868,730.6281535,2979.516959,2574.68756,2424.666627
2150,953.40517_24.9983,12729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,579.7179419,717.71707,191.7157195,811.2280601,917.6283306,403.7151483,3411.860309,292.6928332,591.5311497,2447.076503,5855.089367,3441.475046,276.8989413,4085.11044,5626.986408,3350.411186,528.6177534,4134.933577,1127.35295,250.4425224,5524.17287,4.524132633,0.862891607,97.55772431,3.20584233,1.0043199,479.1934409,1.110280256,1.10269292,0.886597421,0.934521606,0.864432485,1.082957923,1.014847362,0.850759564,0.934521606,0.796187815,0.96623192,1.006407883,1.090275207,1.038802987,1.107739569,1.210205479,1.095208579,0.870651424,1.136343173,1.139016922,0.972052594,1.052352591,1.198223247,1.107739569,0.985910778,1.006407883,1.120560629,0.916822333,1.002240563,0.86753081,0.899781026,1.195264671,1.149838935,0.977943822,1.032158191,0.979923465,1.105210484,1.090275207,0.951045563,0.886597421,96.42753512,1.1001868,0.76353658,0.893140575,0.787125515,1.063916905
2151,953.55343_22.0452,10139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32203.27264,31431.52435,32764.21647,33183.05347,38620.18365,26851.67886,42109.02306,43860.78041,33142.34149,39947.0368,25335.7303,41581.16311,43665.58837,35117.78626,39505.23468,33785.32143,40164.991,34469.45382,24660.26396,34415.84343,36633.24695,39197.08514,42238.54418,36682.42316,46420.59693,40223.01199,54217.20548,46121.04185,60504.76051,45021.41703,39773.23954,46074.25147,37784.40195,40269.14333,38581.94622,44333.70498,40621.50234,43577.05958,51437.50691,45529.89263,53674.95032,51687.1283,44390.33699,40040.82564,38926.82517,42112.878,34181.89782,39018.19112,50249.83621,40631.75031,34162.68832,51957.49798,46948.92775,41606.41616,39570.05189,37824.55884,51158.29184,40463.15272,45623.25249,31310.11421,45894.90356,55034.67477,51916.34518,41589.07049,34812.48735,39316.22359,33868.02148,59072.35541,44381.53549,42612.97654,60161.94915,48290.15035,44461.08746
2152,955.41912_24.9902,12670,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19442.00022,100.7779892,18845.65523,16084.02121,733.1274073,14663.46057,522.5636622,15946.23691,17063.89726,126.8664558,1.047796952,0.998107612,10712.65053,0.970104593,65.32295158,1.0043199,177.035773,58.35447386,0.930927292,19753.3539,1.006407883,4.524132633,0.862891607,1.123160538,3.20584233,1.0043199,0.958578598,1.110280256,1.10269292,0.886597421,0.934521606,0.864432485,1.082957923,1.014847362,0.850759564,0.934521606,0.796187815,0.96623192,1.006407883,1.090275207,1.038802987,1.107739569,1.210205479,65.16491043,0.870651424,1.136343173,1.139016922,0.972052594,1.052352591,1.198223247,1.107739569,0.985910778,1.006407883,1.120560629,0.916822333,1.002240563,0.86753081,0.899781026,1.195264671,1.149838935,0.977943822,1.032158191,0.979923465,1.105210484,1.090275207,0.951045563,0.886597421,1.023429581,1.1001868,0.76353658,0.893140575,0.787125515,1.063916905
2153,955.43534_20.6182,8599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,651.247973,0.96623192,430.593506,0.975972161,0.886597421,196.9227557,96.4242705,140.3061754,854.7508415,1179.437544,1.047796952,134.145663,165.9429826,0.970104593,82.51912711,387.2657534,1490.051089,1274.023389,645.6911697,87.11479112,881.0094609,4.524132633,59.97959563,512.7227855,2839.735136,1.0043199,0.958578598,522.1648046,1.10269292,57.30079131,109.3390279,825.1872505,706.3051577,1.014847362,2280.035631,1071.896282,2054.164564,317.5038088,1131.202461,817.3793225,172.5451761,1.107739569,634.752774,1.095208579,133.5579285,841.3484854,1.139016922,1067.313748,1.052352591,849.3006375,963.0687815,627.8279831,71.73675391,1.120560629,0.916822333,680.5213421,60.58835175,523.4026226,340.8894842,90.81427911,258.4705521,1.032158191,1532.600299,624.5544442,87.91979267,1940.132949,639.5913794,583.8665759,1.1001868,708.9437146,1432.597483,404.7399399,67.80342436
2154,955.86497_1.3515,3211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,813.7893919,865.0674377,958.1951661,814.2535738,720.0057655,2261.400142,627.8362199,1285.708495,1351.107975,2031.709368,1984.527427,587.6857619,634.1182139,1514.333269,947.5252203,1577.786563,1597.010202,1491.159935,730.8710169,1914.325031,2631.756614,983.5464345,1191.65331,890.7786225,962.7144516,1739.482067,2296.75432,1659.868983,1712.482104,754.8490441,1577.472471,3054.039971,1261.645981,1346.70245,2331.081205,1776.525573,1011.954713,1365.285703,2171.828212,1801.134641,1726.490564,477.1034325,793.0476507,934.4319593,723.4242683,2046.554055,1.139016922,1622.355779,370.0071709,1876.417605,1220.729005,1252.106687,589.6543787,1039.319984,1253.296129,1894.234663,1657.851377,1588.11351,1535.915102,691.8580874,1085.517642,2049.866168,2196.988409,2603.875899,1581.989325,2973.919477,1375.999197,747.6153089,1206.904919,1874.482304,2749.979831,3702.638423,2848.105555
2155,958.50953_25.0292,12781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369.8506014,2765.355754,1503.051241,897.9919852,818.6840584,728.3165403,2215.748361,1109.678607,695.5223777,1290.202113,748.3365831,2479.299308,1276.484481,1463.88783,901.4623606,2183.391463,955.2555251,382.12919,1206.48177,490.5832956,1809.521374,3660.475714,2359.145655,2597.870324,246.6575088,1043.488376,2465.464153,3021.072578,856.6821294,205.9565809,263.9089015,0.864432485,724.932034,922.9021912,797.8423189,0.934521606,121.6574982,675.2028655,414.2374847,1215.656855,3019.800282,3596.830381,2041.616644,572.6845658,655.3393269,3047.672391,710.6326575,1372.538263,2378.316855,906.8153533,1117.709225,1671.118768,2222.148606,1444.402651,198.4003528,2139.783601,1836.562724,760.9448134,1638.707864,2577.938893,797.8065698,4284.488653,2443.929122,2351.887909,1548.190794,0.951045563,71.24696874,1477.832315,2083.753798,484.5403137,2923.249103,80.52294019,468.549005
2156,959.60044_24.8655,11968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88354.83907,88845.02502,107456.6608,104526.6184,101958.7034,84205.23563,109255.5124,99922.84814,101484.3738,113533.6835,92426.16913,102605.4625,111839.6788,96050.05573,88251.18562,79180.58091,113874.5727,97672.53226,78002.39779,114719.4781,107585.0027,137081.2188,81085.92435,97973.29371,138428.2718,101235.4459,113399.8481,113026.5301,125927.5314,98323.65397,91115.85656,93531.59491,101375.6912,103920.3699,91541.72906,100180.7161,81688.86986,102227.3371,113824.7316,106639.818,123721.4357,112214.0184,102770.6493,101744.877,89328.83611,114543.3919,104493.4124,120631.7269,116600.6671,106486.1,112767.8882,105098.0889,101143.9923,82226.73896,91462.19593,102629.4336,106446.0303,109593.3289,106438.319,89020.53037,116668.6979,115085.6383,128859.9357,123562.5321,113279.594,95104.55634,84146.96121,132841.1596,111228.8854,96358.31641,142813.178,120351.4913,118626.7349
2157,960.6039_24.8459,12329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43498.52378,43982.87699,45944.67218,52234.03005,53062.85564,45087.00802,33677.41425,52446.5519,46342.22554,53300.32099,42980.63097,43806.94309,42889.87857,42034.632,47986.05448,33413.72307,54466.16204,1911.424217,30292.37408,47458.05785,48136.48905,25927.80412,28354.61822,43814.49258,55685.48127,40936.07912,53364.07053,53060.29345,46500.56043,47424.09604,41679.66362,42651.09883,37210.43425,35113.71873,22953.49303,27652.49431,20382.40807,47084.48145,58462.23393,52235.08515,4058.603269,58433.26228,31925.22055,3481.668072,45082.33074,55567.18117,49809.20999,56573.46097,3841.086957,44118.57995,47555.25971,52194.11656,30011.08307,20181.29693,35554.37007,46423.78286,44079.24044,61203.10536,44392.12988,41589.67429,51566.97772,53042.60946,63597.03289,32725.28242,33896.65618,39867.83002,42565.54217,61794.6781,37450.35866,41986.87654,94583.58692,46235.75276,25193.55231
2158,961.61485_24.8629,12518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69129.29836,65326.94009,82207.70053,96240.61478,72975.83371,65554.75506,94438.92076,73095.54807,64892.94667,94693.45078,72476.11516,80836.73549,88480.01278,82817.82908,72265.21557,46279.06099,92851.57469,83819.37629,52215.7118,114219.3932,87577.61399,96952.16234,81275.76051,63009.30617,108902.4639,89153.47752,81421.66608,96838.64396,98415.34309,88748.40183,101115.2377,95692.67613,93502.58711,99272.36897,82387.55615,89592.58634,68647.31345,101840.8443,106377.3132,87156.60002,81753.79505,82714.91364,70930.14315,100408.7225,78106.13925,106202.633,79230.01708,122770.2426,107971.3758,99943.80103,110330.8611,76023.58006,94310.48273,93790.92466,108185.0353,71469.77453,84245.91692,107433.8545,88820.11771,64827.91917,82782.94451,94473.43926,112005.2521,88184.74448,107948.1482,107658.3578,96195.82016,95342.69976,112329.0722,101474.0115,107623.4393,98705.53959,124584.6696
2159,966.03771_1.3302,3165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,302.6497606,0.96623192,1257.65512,0.975972161,298.3400321,1066.077448,362.5101578,423.9386467,1544.740851,1654.289355,197.300166,0.998107612,529.8392509,194.6999918,0.938143783,175.4546865,1658.788311,1986.916134,0.930927292,1791.304144,861.7870703,4.524132633,784.3684712,1.123160538,3.20584233,191.122077,260.7333785,876.3442064,161.654782,290.8926138,344.3712117,2457.581556,585.5553492,1.014847362,1778.938248,1767.180356,1002.40046,0.96623192,2033.950332,1.090275207,1.038802987,1.107739569,1.210205479,633.3591211,0.870651424,1373.838896,1.139016922,1795.381141,312.2330137,435.9136173,1673.794489,670.9122841,798.5846553,375.9480911,965.4139166,202.3523696,546.457657,2385.319499,507.6289058,1.149838935,0.977943822,1.032158191,1305.258056,419.0958153,140.6455017,1212.583093,1113.566361,146.2480871,185.4914944,1615.643403,2155.148208,1746.631518,1645.879452
2160,966.38304_20.8049,8904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8104.441085,0.96623192,1859.642479,0.975972161,188.1359727,7265.149399,78.88701439,4539.672747,11548.818,10512.37811,1.047796952,66.87321,451.2863597,0.970104593,0.938143783,2031.739158,6331.795068,6067.371008,584.6223393,1782.302615,6718.779028,4.524132633,0.862891607,1653.292312,3.20584233,1.0043199,79.6291241,1063.870542,1.10269292,0.886597421,0.934521606,4738.818885,1076.568472,1.014847362,159.3472663,3182.046068,384.0013834,0.96623192,2060.116937,1.090275207,1748.305427,1.107739569,1.210205479,1.095208579,0.870651424,444.0829121,1.139016922,6161.841393,1.052352591,2308.976197,2403.794865,0.985910778,1.006407883,1.120560629,0.916822333,1790.001645,0.86753081,9519.683251,1.195264671,1.149838935,0.977943822,1.032158191,6020.64977,7638.109652,1.090275207,4489.886105,0.886597421,1.023429581,1.1001868,3032.00376,7984.676743,9854.811449,4785.498239
2161,968.38637_20.8018,8893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3064.869974,0.96623192,498.8443022,0.975972161,0.886597421,2726.683025,1.225524536,1647.260079,4033.441977,3343.449036,1.047796952,0.998107612,100.6458918,0.970104593,0.938143783,411.570295,1928.030215,1993.142272,0.930927292,446.2757727,1916.200609,4.524132633,0.862891607,352.5600928,3.20584233,1.0043199,0.958578598,101.7682883,1.10269292,0.886597421,0.934521606,1628.590802,1.082957923,1.014847362,0.850759564,998.0690749,91.64121756,0.96623192,499.4802324,1.090275207,100.6703974,1.107739569,1.210205479,1.095208579,0.870651424,1.136343173,1.139016922,1925.636189,1.052352591,638.8926353,864.5907338,0.985910778,1.006407883,1.120560629,0.916822333,534.1942199,0.86753081,3099.745633,1.195264671,1.149838935,0.977943822,1.032158191,2194.048638,2771.867893,1.090275207,1421.813117,0.886597421,1.023429581,1.1001868,727.1922389,2730.330739,3283.100523,1430.968237
2162,970.54308_22.049,10150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5502.00735,6075.666311,6262.393978,6245.245857,7438.552361,5077.379882,7022.255592,8250.96955,5806.393004,7284.821628,4586.207258,7600.589465,8448.363444,6419.18209,7450.737921,6304.116012,7198.532707,6645.62353,4415.388145,6348.077833,6671.477857,3288.592011,8896.412473,6689.544163,6847.679216,8031.54624,10132.17578,9591.711135,11644.43723,9069.891615,8089.219019,8955.520548,7458.331219,7761.552626,7787.002287,8075.201195,8654.561554,8813.00134,9862.797255,8402.751018,9938.228173,10438.22996,8386.723973,7447.418335,7794.071548,8322.5774,6118.798904,7339.969137,10639.28469,7533.229554,6484.707439,10184.45833,10033.88659,8714.600013,8080.872042,6923.477807,9785.747533,7985.556602,9687.620159,6138.990076,9621.011319,10600.26463,11092.73363,7898.939326,6770.609034,7772.89539,6630.86211,9908.845203,8721.18076,8490.526771,11905.56387,9083.428444,8276.209604
2163,972.42003_21.2359,9368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16824.80789,711.3399393,1171.383046,0.975972161,708.7459782,11044.5937,510.5535218,8071.488096,25950.26321,12399.47818,1.047796952,439.8660246,2021.755036,0.970104593,0.938143783,1125.842608,7798.794625,6724.228516,782.4443888,1222.207517,8152.910261,4.524132633,0.862891607,3229.086546,3.20584233,1.0043199,730.7244649,2937.801558,1.10269292,0.886597421,0.934521606,4299.687182,1541.049125,1.014847362,0.850759564,3319.420744,499.9263293,0.96623192,934.1477971,715.2205356,3081.089658,1.107739569,1.210205479,1.095208579,0.870651424,755.4409415,1.139016922,6788.815316,1.052352591,4076.355486,4243.75029,0.985910778,1.006407883,1.120560629,0.916822333,2590.791855,0.86753081,13397.73947,243.4754135,1.149838935,69.92298326,1.032158191,9165.224169,13472.51579,1.090275207,4276.851899,0.886597421,1.023429581,1.1001868,4007.039972,11566.17045,10138.17663,7383.583321
2164,974.03578_1.3424,3150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2185.257211,0.96623192,3795.012668,392.048017,318.2884741,2750.965465,1107.138866,525.6735673,3758.552446,3903.42547,587.81409,435.1749188,2136.63864,928.3900953,412.3141924,1465.302734,3400.56214,3105.286086,1631.915543,6375.082418,2784.730613,4.524132633,1239.112348,1271.417729,6286.656808,2004.62252,608.984983,4325.651879,946.3310638,1090.514828,1225.157825,5704.389971,3910.561062,732.7197955,6481.937116,3510.997673,4412.472873,617.9053127,5727.467263,1.090275207,1206.050268,751.3797499,784.4551918,1386.534061,1542.794323,4074.926619,327.9229718,7045.437201,386.8448124,2562.999525,3922.505815,1127.88193,557.7512488,1528.444698,770.8642175,3245.254942,615.5998625,4579.88542,1647.074717,1.149838935,0.977943822,2016.837106,5407.217681,5797.934197,1979.939775,3982.027774,4171.440865,1019.847577,2006.740722,5247.786915,11450.06217,5268.231073,6127.097456
2165,974.42307_21.2372,9375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6278.30989,0.96623192,136.2140187,0.975972161,182.1071102,3909.472847,1.225524536,1523.003687,9811.308708,4514.681797,1.047796952,0.998107612,521.8857707,0.970104593,0.938143783,176.0572785,2705.327906,2249.192177,181.9031928,89.01511378,2929.653348,4.524132633,0.862891607,769.4772844,3.20584233,1.0043199,164.1086559,681.7120774,1.10269292,0.886597421,0.934521606,1437.551223,284.6013423,1.014847362,0.850759564,970.0334268,122.0555921,0.96623192,253.3128642,73.41913242,550.4617026,1.107739569,1.210205479,1.095208579,0.870651424,95.91872725,1.139016922,1536.815151,1.052352591,507.5673674,952.2129338,0.985910778,1.006407883,1.120560629,0.916822333,1007.251766,0.86753081,4687.859143,1.195264671,1.149838935,0.977943822,1.032158191,3348.39848,4939.185651,1.090275207,947.0511721,0.886597421,1.023429581,1.1001868,1325.499503,4270.998231,3862.424903,2434.241879
2166,975.03823_1.3382,3159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,208.3914801,0.96623192,1238.483548,0.975972161,0.886597421,711.2405018,1.225524536,0.862891607,1076.218444,822.7346065,1.047796952,0.998107612,0.98191114,0.970104593,0.938143783,1.0043199,683.5240548,821.0718848,305.4372445,901.1530058,677.5137869,4.524132633,280.8712182,519.9110129,2142.785013,408.1556073,0.958578598,757.877303,1.10269292,0.886597421,281.7582641,1819.630382,825.8637124,1.014847362,1407.156318,429.4126778,446.2632705,0.96623192,802.3083644,1.090275207,1.038802987,1.107739569,1.210205479,1.095208579,0.870651424,1165.888096,1.139016922,2586.631952,1.052352591,418.7790248,1147.618194,0.985910778,1.006407883,1.120560629,0.916822333,366.2187016,0.86753081,1072.538983,1.195264671,1.149838935,0.977943822,871.8640243,1033.819256,905.9410333,457.5885043,391.0699357,447.4657183,1.023429581,1.1001868,583.1128862,2492.755345,880.0063259,1691.627879
